User ID,Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Target Weight (kg),Caloric Intake (kcal),Maintenance Calories (kcal),Carbohydrates (gm),Proteins (gm),Fats (gm),Fiber (gm),Dietary Preferences
1029,30,Male,79.46636026725955,182,Very Active,Lose,76.93599999999999,1168,2219.2,166.44,221.92,73.97333333333333,110.96,Vegan
1030,41,Female,88.99127781418949,199,Very Active,Maintain,87.906,1511,2870.9,351.68525,129.19050000000001,108.45622222222224,234.45683333333332,Vegetarian
1031,33,Male,79.98284306332398,151,Sedentary,Lose,48.72599999999999,1174,1408.8,105.66,140.88,46.96,70.44,None
1032,60,Male,93.57827907124872,179,Lightly Active,Maintain,74.20599999999999,1360,1870.0,275.825,116.875,64.41111111111111,183.88333333333333,Gluten-Free
1033,60,Female,70.29638072111949,154,Very Active,Lose,46.955999999999996,1331,2528.9,189.6675,252.89,84.29666666666667,126.445,Vegan
1034,44,Female,95.97785756714534,153,Lightly Active,Lose,46.04599999999999,1578,2169.75,162.73125,216.975,72.32499999999999,108.48749999999998,Vegetarian
1035,39,Male,73.84449927894431,182,Moderately Active,Lose,76.93599999999999,1089,1687.95,126.59625,168.795,56.265,84.3975,Gluten-Free
1036,46,Female,80.39584624917691,196,Lightly Active,Gain,85.17599999999999,1429,1964.875,196.4875,147.365625,65.49583333333334,130.99166666666667,Vegan
1037,48,Female,51.93790286879304,158,Sedentary,Lose,50.596,1155,1386.0,103.95,138.6,46.2,69.3,Gluten-Free
1038,20,Male,97.17644099976386,183,Very Active,Maintain,77.846,1414,2686.6,315.6755,107.464,101.49377777777778,210.45033333333333,Vegan
1039,26,Female,94.44906636327987,166,Moderately Active,Lose,57.876,1564,2424.2000000000003,181.81500000000003,242.42000000000004,80.80666666666667,121.21000000000001,Gluten-Free
1040,53,Female,86.60845825991439,192,Moderately Active,Lose,81.536,1488,2306.4,172.98,230.64,76.88,115.32,Vegan
1041,33,Female,94.05871948624443,181,Very Active,Gain,71.526,1560,2964.0,296.4,222.3,98.80000000000001,197.59999999999997,None
1042,34,Female,97.42127852944662,151,Sedentary,Lose,44.22599999999999,1592,1910.3999999999999,143.27999999999997,191.04,63.679999999999986,95.51999999999998,None
1043,37,Female,76.41597791137193,160,Lightly Active,Gain,52.416,1390,1911.25,191.125,143.34375,63.708333333333336,127.41666666666666,Vegan
1044,27,Male,55.38397991739663,170,Very Active,Lose,66.01599999999999,835,1586.5,118.9875,158.65,52.88333333333333,79.32499999999999,Gluten-Free
1045,39,Female,53.192430862937826,197,Sedentary,Maintain,86.086,1168,1401.6,164.688,66.576,46.72,109.79199999999999,Vegan
1046,25,Male,55.05304783333456,160,Moderately Active,Gain,56.916,831,1288.05,128.805,96.60375,42.935,85.87,Vegetarian
1047,57,Female,94.2133497535307,194,Moderately Active,Maintain,83.356,1561,2419.55,290.346,139.124125,80.65166666666667,193.564,Gluten-Free
1048,28,Female,71.63675665433901,188,Very Active,Maintain,77.89599999999999,1346,2557.4,281.314,102.296,85.24666666666667,187.54266666666666,Gluten-Free
1049,53,Male,68.33043189087637,176,Moderately Active,Maintain,71.476,1012,1568.6000000000001,164.70300000000003,58.82250000000001,47.05800000000001,109.80200000000002,Vegetarian
1050,25,Female,66.16404116720392,178,Very Active,Lose,68.79599999999999,1293,2456.7,184.2525,245.67,81.89,122.835,Vegan
1051,22,Female,61.79145157161865,170,Very Active,Maintain,61.51599999999999,1251,2376.9,255.51675,118.845,66.025,170.34449999999998,Vegan
1052,26,Female,73.64467947347558,167,Moderately Active,Gain,58.785999999999994,1365,2115.75,211.575,158.68125,70.525,141.04999999999998,Gluten-Free
1053,19,Male,92.76368607209537,196,Moderately Active,Maintain,89.67599999999999,1354,2098.7000000000003,230.85700000000006,99.68825000000001,60.629111111111115,153.90466666666669,None
1054,30,Female,79.90422534254189,195,Sedentary,Lose,84.26599999999999,1425,1710.0,128.25,171.0,57.0,85.5,Vegetarian
1055,26,Female,65.67994013344097,150,Very Active,Gain,43.315999999999995,1288,2447.2,244.72,183.54,81.57333333333332,163.14666666666665,Vegan
1056,47,Female,91.41609288615037,162,Moderately Active,Lose,54.236,1534,2377.7000000000003,178.32750000000004,237.77000000000004,79.25666666666669,118.88500000000002,Vegan
1057,49,Female,80.39484161193214,161,Very Active,Gain,53.32599999999999,1428,2713.2,271.32,203.49,90.44,180.88,Vegan
1058,48,Male,76.63558384405559,153,Very Active,Lose,50.54599999999999,1126,2139.4,160.455,213.94,71.31333333333333,106.97,Vegan
1059,20,Female,98.99975166287146,162,Lightly Active,Gain,54.236,1609,2212.375,221.2375,165.928125,73.74583333333334,147.49166666666667,Vegetarian
1060,46,Male,90.96608320429996,184,Sedentary,Gain,78.756,1325,1590.0,159.0,119.25,53.0,106.0,Gluten-Free
1061,56,Male,53.92984183709878,169,Moderately Active,Maintain,65.106,813,1260.15,129.165375,75.60900000000001,49.005833333333335,86.11025000000001,None
1062,24,Female,51.63916080097072,199,Sedentary,Maintain,87.906,1154,1384.8,155.79,62.315999999999995,47.69866666666666,103.85999999999999,Vegan
1063,43,Female,87.80582287257263,159,Very Active,Lose,51.50599999999999,1500,2850.0,213.75,285.0,95.0,142.5,Vegan
1064,35,Female,85.92682809134766,180,Sedentary,Gain,70.616,1482,1778.3999999999999,177.84,133.38,59.28,118.56,Vegan
1065,59,Male,95.50608943900141,192,Very Active,Gain,86.036,1387,2635.2999999999997,263.53,197.64749999999995,87.8433333333333,175.68666666666664,Vegan
1066,43,Female,63.853397179940416,183,Very Active,Gain,73.346,1270,2413.0,241.3,180.975,80.43333333333334,160.86666666666667,None
1067,41,Female,59.670082350980444,181,Lightly Active,Gain,71.526,1230,1691.25,169.125,126.84375,56.375,112.75,Vegan
1068,43,Female,88.33629680788583,152,Moderately Active,Lose,45.135999999999996,1505,2332.75,174.95625,233.275,77.75833333333334,116.6375,Vegetarian
1069,47,Female,74.39661906247478,171,Sedentary,Maintain,62.425999999999995,1371,1645.2,185.085,102.825,49.356,123.39,Gluten-Free
1070,42,Female,99.80104482802912,150,Moderately Active,Lose,43.315999999999995,1615,2503.25,187.74375,250.325,83.44166666666666,125.1625,None
1071,60,Female,97.33692606515228,181,Very Active,Gain,71.526,1591,3022.8999999999996,302.28999999999996,226.71749999999997,100.76333333333332,201.52666666666664,Gluten-Free
1072,58,Female,66.03550356906736,182,Very Active,Maintain,72.43599999999999,1290,2451.0,275.7375,147.06,81.69999999999999,183.825,Vegetarian
1073,28,Female,91.23887524718072,165,Lightly Active,Gain,56.965999999999994,1533,2107.875,210.7875,158.090625,70.26249999999999,140.52499999999998,Vegan
1074,45,Male,56.60662468866043,188,Lightly Active,Gain,82.39599999999999,851,1170.125,117.0125,87.759375,39.00416666666667,78.00833333333333,Vegetarian
1075,55,Female,91.51638702260678,195,Very Active,Gain,84.26599999999999,1535,2916.5,291.65,218.7375,97.21666666666667,194.4333333333333,Vegan
1076,20,Male,92.25298190714605,193,Moderately Active,Maintain,86.946,1347,2087.85,255.76162499999998,130.490625,74.23466666666667,170.50775,Vegan
1077,35,Female,62.68663292670992,182,Very Active,Maintain,72.43599999999999,1259,2392.1,328.91375,119.605,79.73666666666666,219.2758333333333,Vegan
1078,34,Female,65.8167349529847,172,Moderately Active,Maintain,63.336,1289,1997.95,264.728375,94.902625,77.69805555555556,176.48558333333335,Vegan
1079,44,Male,76.48561185378091,174,Moderately Active,Gain,69.65599999999999,1125,1743.75,174.375,130.78125,58.125,116.25,None
1080,22,Female,62.49599136450971,175,Lightly Active,Gain,66.066,1258,1729.75,172.975,129.73125,57.65833333333333,115.31666666666666,None
1081,32,Female,71.76253851747899,171,Sedentary,Maintain,62.425999999999995,1346,1615.2,197.862,72.68400000000001,59.224,131.908,Vegan
1082,31,Female,52.87666820253118,187,Sedentary,Gain,76.98599999999999,1165,1398.0,139.8,104.85,46.599999999999994,93.2,Gluten-Free
1083,27,Female,53.457781612079216,156,Very Active,Gain,48.775999999999996,1171,2224.9,222.49,166.8675,74.16333333333334,148.32666666666665,Vegan
1084,27,Male,89.67758276919469,170,Lightly Active,Gain,66.01599999999999,1309,1799.875,179.9875,134.990625,59.99583333333333,119.99166666666667,Vegetarian
1085,23,Male,57.278466339696784,187,Moderately Active,Lose,81.48599999999999,863,1337.65,100.32375,133.765,44.58833333333334,66.8825,Vegan
1086,58,Female,99.7802276782618,197,Moderately Active,Lose,86.086,1614,2501.7000000000003,187.62750000000003,250.17000000000004,83.39000000000001,125.08500000000001,Gluten-Free
1087,21,Male,84.90873363069237,192,Lightly Active,Gain,86.036,1245,1711.875,171.1875,128.390625,57.0625,114.125,Gluten-Free
1088,50,Male,68.87318725199215,199,Lightly Active,Lose,92.406,1020,1402.5,105.1875,140.25,46.75,70.125,Vegan
1089,52,Female,87.59374531048107,183,Sedentary,Lose,73.346,1497,1796.3999999999999,134.73,179.64,59.879999999999995,89.82,Gluten-Free
1090,37,Male,71.22751034599145,151,Lightly Active,Lose,48.72599999999999,1052,1446.5,108.4875,144.65,48.21666666666667,72.32499999999999,Vegetarian
1091,44,Male,75.27102966596195,150,Sedentary,Gain,47.815999999999995,1108,1329.6,132.96,99.72,44.32,88.64,Vegan
1092,28,Female,56.95177537830885,160,Lightly Active,Lose,52.416,1204,1655.5,124.1625,165.55,55.18333333333333,82.77499999999999,Vegetarian
1093,38,Female,52.9930213876024,168,Moderately Active,Maintain,59.696,1166,1807.3,198.803,76.81025,54.219,132.5353333333333,Vegan
1094,19,Female,83.89336470306955,182,Very Active,Gain,72.43599999999999,1464,2781.6,278.16,208.62,92.72,185.44,None
1095,44,Female,76.68545038547893,200,Lightly Active,Lose,88.816,1393,1915.375,143.653125,191.5375,63.84583333333333,95.76874999999998,Vegan
1096,39,Male,68.43905087617186,200,Sedentary,Maintain,93.316,1015,1218.0,149.205,54.81,35.18666666666667,99.47,Vegetarian
1097,30,Female,81.11317270888732,197,Lightly Active,Maintain,86.086,1436,1974.5,261.62125,93.78875,57.041111111111114,174.41416666666663,Gluten-Free
1098,33,Male,84.32651415589469,153,Very Active,Lose,50.54599999999999,1234,2344.6,175.845,234.46,78.15333333333334,117.22999999999999,Vegan
1099,30,Male,74.36717287301417,155,Moderately Active,Gain,52.36599999999999,1097,1700.3500000000001,170.035,127.52625000000002,56.67833333333334,113.35666666666665,None
1100,28,Female,79.40917824475653,179,Very Active,Gain,69.70599999999999,1420,2698.0,269.8,202.35,89.93333333333334,179.86666666666667,Gluten-Free
1101,18,Female,92.42389163060763,190,Very Active,Maintain,79.716,1547,2939.2999999999997,367.4125,132.2685,101.24255555555554,244.94166666666666,Vegetarian
1102,60,Male,70.70594065516494,158,Moderately Active,Lose,55.096,1044,1618.2,121.365,161.82,53.94,80.91,Gluten-Free
1103,56,Female,67.8989376624248,185,Sedentary,Maintain,75.166,1308,1569.6,168.732,62.784,50.57599999999999,112.488,None
1104,54,Female,82.53236309023345,153,Very Active,Gain,46.04599999999999,1449,2753.1,275.31,206.4825,91.77,183.54,Vegan
1105,25,Female,51.66462598101318,186,Sedentary,Lose,76.076,1154,1384.8,103.86,138.48,46.16,69.24,Vegetarian
1106,36,Female,86.78603015997668,160,Sedentary,Maintain,52.416,1490,1788.0,254.79,111.75,53.64,169.85999999999999,Vegan
1107,44,Male,67.37756374980702,176,Lightly Active,Gain,71.476,999,1373.625,137.3625,103.021875,45.787499999999994,91.575,Gluten-Free
1108,59,Male,81.42504485116802,154,Sedentary,Gain,51.455999999999996,1192,1430.3999999999999,143.04,107.27999999999999,47.67999999999999,95.35999999999999,None
1109,20,Female,72.59497210089215,169,Moderately Active,Lose,60.605999999999995,1355,2100.25,157.51875,210.025,70.00833333333334,105.0125,Gluten-Free
1110,41,Male,62.69226826092203,167,Very Active,Maintain,63.285999999999994,935,1776.5,204.2975,106.59,69.08611111111111,136.19833333333332,Vegan
1111,44,Female,54.47719331920338,169,Sedentary,Gain,60.605999999999995,1180,1416.0,141.6,106.2,47.2,94.39999999999999,None
1112,57,Male,72.48699844693778,170,Moderately Active,Maintain,66.01599999999999,1069,1656.95,207.11875,74.56275000000001,46.02638888888889,138.07916666666665,Vegetarian
1113,39,Male,81.24432213468788,200,Very Active,Maintain,93.316,1191,2262.9,288.51975000000004,135.774,85.48733333333334,192.34650000000002,None
1114,40,Male,60.11406622410722,171,Very Active,Gain,66.92599999999999,899,1708.1,170.81,128.1075,56.93666666666666,113.87333333333333,Vegan
1115,29,Female,69.09502252889318,152,Lightly Active,Lose,45.135999999999996,1321,1816.375,136.228125,181.6375,60.545833333333334,90.81875,Vegan
1116,28,Female,76.31807714088943,181,Sedentary,Gain,71.526,1390,1668.0,166.8,125.1,55.599999999999994,111.2,Gluten-Free
1117,49,Male,99.2904991538841,157,Sedentary,Lose,54.18599999999999,1439,1726.8,129.51,172.68,57.559999999999995,86.33999999999999,Gluten-Free
1118,35,Male,84.51839574013509,159,Lightly Active,Gain,56.00599999999999,1236,1699.5,169.95,127.4625,56.650000000000006,113.29999999999998,Vegan
1119,40,Male,86.6352474144844,156,Very Active,Lose,53.275999999999996,1265,2403.5,180.2625,240.35,80.11666666666666,120.17499999999998,Gluten-Free
1120,22,Male,74.24788265925332,196,Moderately Active,Gain,89.67599999999999,1098,1701.9,170.19,127.6425,56.73,113.46,Gluten-Free
1121,31,Female,78.53521601075128,190,Moderately Active,Maintain,79.716,1412,2188.6,218.86,120.37299999999999,65.658,145.90666666666667,Vegetarian
1122,42,Male,92.73302422174993,174,Moderately Active,Lose,69.65599999999999,1349,2090.9500000000003,156.82125000000002,209.09500000000003,69.69833333333334,104.54750000000001,Vegan
1123,19,Male,54.03393016727519,165,Sedentary,Gain,61.465999999999994,819,982.8,98.28,73.71,32.76,65.52,Vegetarian
1124,51,Female,64.8543308701429,153,Sedentary,Gain,46.04599999999999,1279,1534.8,153.48,115.11,51.16,102.32,Vegan
1125,25,Female,58.02343134706236,200,Sedentary,Maintain,88.816,1215,1458.0,167.67,58.32,48.599999999999994,111.77999999999999,Gluten-Free
1126,60,Male,86.53652716440233,159,Very Active,Maintain,56.00599999999999,1263,2399.7,335.95799999999997,143.982,87.98899999999999,223.97199999999998,Gluten-Free
1127,56,Female,87.8112547590624,159,Lightly Active,Maintain,51.50599999999999,1499,2061.125,206.1125,82.445,59.54361111111112,137.40833333333333,Vegan
1128,37,Female,85.11848191735255,161,Lightly Active,Maintain,53.32599999999999,1474,2026.75,304.0125,86.136875,56.298611111111114,202.67499999999998,Gluten-Free
1129,57,Male,85.19089058649092,200,Sedentary,Lose,93.316,1245,1494.0,112.05,149.4,49.8,74.69999999999999,Gluten-Free
1130,41,Female,62.95914482754134,192,Very Active,Lose,81.536,1261,2395.9,179.6925,239.59,79.86333333333333,119.79499999999999,None
1131,46,Male,51.48307144016041,151,Lightly Active,Maintain,48.72599999999999,779,1071.125,131.2128125,64.2675,34.514027777777784,87.47520833333334,None
1132,30,Male,79.49387837729597,161,Sedentary,Gain,57.82599999999999,1167,1400.3999999999999,140.04,105.02999999999999,46.67999999999999,93.35999999999999,Gluten-Free
1133,34,Male,54.27762611069885,192,Sedentary,Maintain,86.036,820,984.0,113.16,41.82,27.333333333333332,75.44,Gluten-Free
1134,44,Female,99.3716679230333,184,Very Active,Gain,74.256,1611,3060.8999999999996,306.09,229.56749999999997,102.02999999999999,204.05999999999997,Gluten-Free
1135,44,Female,89.41289053385839,164,Very Active,Maintain,56.056,1515,2878.5,352.61625,165.51375,105.545,235.0775,Gluten-Free
1136,32,Female,84.09823481133104,174,Moderately Active,Lose,65.15599999999999,1465,2270.75,170.30625,227.075,75.69166666666666,113.5375,Vegetarian
1137,32,Male,70.42624767294456,180,Moderately Active,Lose,75.116,1043,1616.65,121.24875,161.665,53.888333333333335,80.8325,Vegetarian
1138,44,Male,78.92084041789577,192,Sedentary,Lose,86.036,1159,1390.8,104.31,139.08,46.36,69.53999999999999,None
1139,37,Female,79.46206162223179,186,Moderately Active,Lose,76.076,1420,2201.0,165.075,220.1,73.36666666666666,110.04999999999998,Vegetarian
1140,43,Female,68.77441243868114,164,Moderately Active,Maintain,56.056,1317,2041.3500000000001,204.135,122.48100000000001,74.8495,136.08999999999997,None
1141,34,Female,72.3816742063078,151,Very Active,Lose,44.22599999999999,1352,2568.7999999999997,192.65999999999997,256.87999999999994,85.62666666666665,128.43999999999997,None
1142,27,Female,80.26562698406214,168,Moderately Active,Maintain,59.696,1428,2213.4,221.34,132.804,78.69866666666667,147.56,Vegan
1143,45,Male,77.0742334665903,179,Lightly Active,Gain,74.20599999999999,1133,1557.875,155.7875,116.840625,51.92916666666667,103.85833333333332,Gluten-Free
1144,53,Male,53.86503318356046,174,Sedentary,Maintain,69.65599999999999,812,974.4,109.62,48.72,37.89333333333334,73.08,Vegan
1145,24,Male,99.13395797769005,186,Very Active,Gain,80.576,1440,2736.0,273.6,205.2,91.19999999999999,182.4,Gluten-Free
1146,39,Female,59.23925974598836,171,Very Active,Gain,62.425999999999995,1226,2329.4,232.94,174.705,77.64666666666668,155.29333333333332,Gluten-Free
1147,44,Male,96.21437686670077,156,Very Active,Lose,53.275999999999996,1397,2654.2999999999997,199.07249999999996,265.42999999999995,88.47666666666665,132.71499999999997,Gluten-Free
1148,33,Male,72.99983093176203,186,Lightly Active,Maintain,80.576,1078,1482.25,163.0475,66.70125,51.055277777777775,108.69833333333334,None
1149,23,Female,94.3314441762317,188,Lightly Active,Gain,77.89599999999999,1564,2150.5,215.05,161.2875,71.68333333333334,143.36666666666667,Vegetarian
1150,45,Female,51.46837841954689,200,Sedentary,Lose,88.816,1151,1381.2,103.59,138.12,46.04,69.06,Gluten-Free
1151,26,Female,53.80897091115756,188,Moderately Active,Gain,77.89599999999999,1175,1821.25,182.125,136.59375,60.708333333333336,121.41666666666666,None
1152,25,Female,84.25487044939027,163,Moderately Active,Gain,55.145999999999994,1467,2273.85,227.385,170.53875,75.795,151.58999999999997,Vegetarian
1153,41,Male,62.33404990536651,185,Sedentary,Lose,79.666,930,1116.0,83.7,111.6,37.2,55.8,Vegan
1154,45,Male,84.9408731830213,195,Moderately Active,Maintain,88.76599999999999,1242,1925.1000000000001,202.13550000000004,77.004,53.474999999999994,134.757,Vegan
1155,21,Male,90.84296214710692,181,Sedentary,Gain,76.026,1326,1591.2,159.12,119.34,53.04,106.08,Gluten-Free
1156,26,Male,78.72454259755816,172,Lightly Active,Gain,67.836,1158,1592.25,159.225,119.41875,53.075,106.14999999999999,None
1157,55,Female,86.98629908507564,194,Sedentary,Maintain,83.356,1492,1790.3999999999999,205.896,71.616,65.648,137.26399999999998,Gluten-Free
1158,50,Male,80.98221475403331,156,Sedentary,Lose,53.275999999999996,1186,1423.2,106.74,142.32,47.44,71.16,Vegetarian
1159,54,Female,92.54211928779773,158,Very Active,Maintain,50.596,1545,2935.5,330.24375,146.775,114.15833333333333,220.16249999999997,Gluten-Free
1160,43,Female,65.97289160419562,166,Sedentary,Lose,57.876,1290,1548.0,116.1,154.8,51.599999999999994,77.39999999999999,None
1161,30,Female,50.88202683935202,187,Very Active,Gain,76.98599999999999,1146,2177.4,217.74,163.305,72.58,145.16,Gluten-Free
1162,31,Female,85.4742507657163,177,Sedentary,Maintain,67.886,1478,1773.6,266.04,79.812,61.09066666666667,177.36,Vegetarian
1163,58,Female,66.708773403852,191,Sedentary,Lose,80.626,1297,1556.3999999999999,116.72999999999998,155.64,51.87999999999999,77.81999999999998,Vegetarian
1164,22,Male,65.36291076524827,191,Moderately Active,Maintain,85.126,975,1511.25,151.125,75.5625,58.770833333333336,100.75,None
1165,34,Male,70.01418418985781,154,Moderately Active,Lose,51.455999999999996,1036,1605.8,120.435,160.58,53.52666666666667,80.28999999999999,None
1166,24,Female,52.978977913562964,200,Sedentary,Lose,88.816,1167,1400.3999999999999,105.02999999999999,140.04,46.67999999999999,70.01999999999998,None
1167,39,Female,84.9630239120535,177,Lightly Active,Lose,67.886,1473,2025.375,151.903125,202.5375,67.51249999999999,101.26874999999998,Vegan
1168,26,Female,54.48926356794789,189,Lightly Active,Lose,78.806,1181,1623.875,121.790625,162.3875,54.12916666666667,81.19375,Gluten-Free
1169,49,Male,67.88200678118692,153,Lightly Active,Lose,50.54599999999999,1006,1383.25,103.74375,138.325,46.108333333333334,69.1625,None
1170,19,Female,50.63601623780673,166,Sedentary,Lose,57.876,1145,1374.0,103.05,137.4,45.8,68.69999999999999,Gluten-Free
1171,43,Male,79.54848468509212,172,Lightly Active,Lose,67.836,1167,1604.625,120.346875,160.4625,53.4875,80.23124999999999,Gluten-Free
1172,18,Female,61.823940743081565,192,Lightly Active,Gain,81.536,1253,1722.875,172.2875,129.215625,57.42916666666666,114.85833333333332,None
1173,41,Female,97.06197824826624,160,Lightly Active,Lose,52.416,1588,2183.5,163.7625,218.35,72.78333333333333,109.17499999999998,Vegetarian
1174,48,Female,63.430827063792805,160,Moderately Active,Lose,52.416,1265,1960.75,147.05625,196.075,65.35833333333333,98.0375,Vegetarian
1175,28,Male,52.82294138803266,150,Very Active,Gain,47.815999999999995,799,1518.1,151.81,113.8575,50.60333333333333,101.20666666666666,Vegan
1176,41,Male,76.87656894989465,153,Sedentary,Gain,50.54599999999999,1130,1356.0,135.6,101.7,45.2,90.39999999999999,Gluten-Free
1177,47,Female,73.60470588438093,156,Sedentary,Lose,48.775999999999996,1363,1635.6,122.67,163.56,54.52,81.78,Vegetarian
1178,30,Female,72.40926985523751,159,Moderately Active,Maintain,51.50599999999999,1352,2095.6,246.233,115.258,79.1671111111111,164.15533333333332,Gluten-Free
1179,59,Female,83.93240909223624,163,Very Active,Gain,55.145999999999994,1462,2777.7999999999997,277.78,208.33499999999995,92.5933333333333,185.18666666666664,Vegan
1180,53,Male,73.78042371597445,154,Very Active,Lose,51.455999999999996,1087,2065.2999999999997,154.89749999999998,206.52999999999997,68.84333333333332,103.26499999999999,Gluten-Free
1181,39,Male,81.07358843679198,185,Very Active,Gain,79.666,1189,2259.1,225.91,169.4325,75.30333333333334,150.60666666666665,Gluten-Free
1182,22,Female,57.51305567353323,169,Very Active,Lose,60.605999999999995,1210,2299.0,172.425,229.9,76.63333333333334,114.95,Gluten-Free
1183,36,Male,81.82028678557683,179,Sedentary,Gain,74.20599999999999,1199,1438.8,143.88,107.91,47.96,95.91999999999999,None
1184,45,Male,64.67509910770431,157,Lightly Active,Lose,54.18599999999999,962,1322.75,99.20625,132.275,44.09166666666667,66.13749999999999,Vegetarian
1185,21,Male,69.46100998501379,170,Lightly Active,Gain,66.01599999999999,1031,1417.625,141.7625,106.321875,47.25416666666667,94.50833333333333,Vegetarian
1186,31,Female,54.1915060875909,172,Sedentary,Gain,63.336,1178,1413.6,141.36,106.02,47.12,94.24000000000001,Gluten-Free
1187,40,Female,66.52146774920395,174,Very Active,Maintain,65.15599999999999,1295,2460.5,326.01625,141.47875,71.08111111111111,217.34416666666667,None
1188,56,Male,99.1063718332634,178,Moderately Active,Lose,73.29599999999999,1437,2227.35,167.05125,222.735,74.245,111.3675,Vegetarian
1189,32,Male,74.81254185394957,200,Moderately Active,Maintain,93.316,1104,1711.2,201.06600000000003,85.56,57.04,134.044,None
1190,49,Male,63.702564178899074,174,Lightly Active,Maintain,69.65599999999999,948,1303.5,130.35,68.43375,36.208333333333336,86.89999999999999,Vegan
1191,60,Male,73.7023437358962,181,Moderately Active,Gain,76.026,1086,1683.3,168.33,126.2475,56.11,112.22,None
1192,48,Male,87.13464281343246,166,Lightly Active,Maintain,62.376,1272,1749.0,222.9975,65.5875,60.24333333333334,148.665,Vegetarian
1193,20,Male,89.07176368326671,200,Very Active,Lose,93.316,1303,2475.7,185.6775,247.57,82.52333333333334,123.785,Vegan
1194,51,Male,91.1531301553918,170,Very Active,Lose,66.01599999999999,1327,2521.2999999999997,189.09749999999997,252.12999999999997,84.04333333333332,126.06499999999997,Vegan
1195,52,Male,58.49714043466956,165,Moderately Active,Maintain,61.465999999999994,876,1357.8,176.51399999999998,54.312,51.294666666666664,117.67599999999999,None
1196,18,Male,67.42290176068285,189,Lightly Active,Gain,83.306,1005,1381.875,138.1875,103.640625,46.0625,92.125,Vegetarian
1197,25,Male,57.428036015887606,199,Very Active,Gain,92.406,865,1643.5,164.35,123.2625,54.78333333333333,109.56666666666666,Gluten-Free
1198,32,Female,88.24445354112731,158,Lightly Active,Gain,50.596,1504,2068.0,206.8,155.1,68.93333333333334,137.86666666666667,Vegetarian
1199,45,Male,88.01647934658402,156,Very Active,Lose,53.275999999999996,1284,2439.6,182.97,243.96,81.32,121.97999999999999,Vegetarian
1200,53,Male,95.98378707811722,179,Lightly Active,Lose,74.20599999999999,1394,1916.75,143.75625,191.675,63.891666666666666,95.83749999999999,Vegetarian
1201,59,Female,85.28739520660105,152,Moderately Active,Gain,45.135999999999996,1475,2286.25,228.625,171.46875,76.20833333333333,152.41666666666666,Gluten-Free
1202,44,Male,59.80530621823964,200,Moderately Active,Maintain,93.316,895,1387.25,145.66125,58.958125,43.15888888888889,97.10749999999999,Gluten-Free
1203,29,Male,55.16460836185378,159,Very Active,Lose,56.00599999999999,832,1580.8,118.56,158.08,52.693333333333335,79.03999999999999,Vegan
1204,32,Female,64.97625998159542,188,Very Active,Gain,77.89599999999999,1281,2433.9,243.39,182.5425,81.13,162.26,Vegetarian
1205,42,Male,84.36293736241672,153,Lightly Active,Lose,50.54599999999999,1233,1695.375,127.153125,169.5375,56.5125,84.76875,Vegetarian
1206,54,Male,68.17680725133846,177,Very Active,Lose,72.386,1010,1919.0,143.925,191.9,63.96666666666667,95.95,Gluten-Free
1207,35,Female,99.95624578048222,157,Very Active,Gain,49.68599999999999,1616,3070.3999999999996,307.03999999999996,230.27999999999997,102.34666666666665,204.6933333333333,Vegetarian
1208,40,Male,59.22972766294448,177,Moderately Active,Gain,72.386,887,1374.8500000000001,137.485,103.11375000000002,45.82833333333335,91.65666666666667,None
1209,19,Male,83.42528868502481,183,Moderately Active,Lose,77.846,1225,1898.75,142.40625,189.875,63.291666666666664,94.9375,None
1210,18,Male,64.96615634609898,200,Sedentary,Maintain,93.316,971,1165.2,148.56300000000002,55.347,41.42933333333334,99.042,None
1211,53,Male,67.26457435035081,159,Moderately Active,Maintain,56.00599999999999,997,1545.3500000000001,158.39837500000002,61.81400000000001,48.07755555555556,105.59891666666667,None
1212,59,Male,59.766653047217595,150,Moderately Active,Maintain,47.815999999999995,893,1384.15,169.558375,62.286750000000005,39.986555555555555,113.03891666666667,Vegan
1213,44,Female,77.19638656333738,164,Very Active,Gain,56.056,1398,2656.2,265.62,199.215,88.54,177.07999999999998,Gluten-Free
1214,42,Male,86.03819222683117,186,Moderately Active,Lose,80.576,1257,1948.3500000000001,146.12625000000003,194.835,64.94500000000001,97.41750000000002,Vegetarian
1215,50,Male,90.03429711091962,160,Very Active,Maintain,56.916,1311,2490.9,255.31725000000003,99.63600000000001,71.95933333333333,170.2115,Vegan
1216,47,Female,59.44066855166281,182,Moderately Active,Gain,72.43599999999999,1227,1901.8500000000001,190.185,142.63875000000002,63.39500000000001,126.78999999999999,Vegetarian
1217,39,Male,71.74258286258659,193,Very Active,Maintain,86.946,1060,2014.0,211.47,115.805,78.32222222222222,140.98,Vegetarian
1218,30,Female,85.58129034416174,185,Very Active,Maintain,75.166,1479,2810.1,337.212,140.505,106.15933333333334,224.808,Gluten-Free
1219,20,Male,53.259923486208415,168,Sedentary,Lose,64.196,808,969.5999999999999,72.71999999999998,96.96,32.31999999999999,48.47999999999999,Vegetarian
1220,42,Male,85.28636041456078,172,Very Active,Lose,67.836,1246,2367.4,177.555,236.74,78.91333333333334,118.37,Vegan
1221,35,Female,70.25124353095418,150,Lightly Active,Lose,43.315999999999995,1331,1830.125,137.259375,183.0125,61.00416666666667,91.50625,None
